snapshot,CCGT,OCGT,biomass,coal,geothermal,lignite,nuclear,offwind-ac,offwind-dc,offwind-float,oil,onwind,ror,solar,solar-hsat
2019-04-06 01:00:00,1259.7897697623557,0.0035399248979789523,6972.4795825026295,56600.04562455551,58.999643028112494,33496.13557545269,64897.134465054274,0.07041639071575712,0.06759825956730042,0.052964208088248185,0.006859164579846876,30320.05986195973,14942.90763019913,0.0,0.0
2019-04-06 02:00:00,1240.1798849741929,0.0035387888159829246,6972.479636124981,56600.04672402487,58.99964322535039,33496.13558714441,64897.13446492229,0.06740829224983308,0.06564972556458233,0.05274847508261145,0.006866249410057837,27095.18810661373,14950.000525251116,0.0,0.0
2019-04-06 03:00:00,1240.1191500680227,0.0037270723714873054,6972.480120524293,56600.05297193413,58.99964365758823,33496.136123106306,64897.13462359917,0.0662514687141531,0.0629160581529627,0.0532725535128244,0.006908347696617217,25539.8322310784,14956.370134877989,0.0,0.0
2019-04-06 04:00:00,1275.7244611616675,0.0037303065593341346,6972.480290624705,56600.05541811855,58.9996426880261,33496.13632746781,64897.13455112292,0.06658822021373917,0.06060411712714894,0.0536484076118024,0.006925883013353468,25828.32051412311,14961.913836008856,0.0,0.0
2019-04-06 05:00:00,4686.063901824735,0.0037487195471761848,6972.48062920711,56600.05928781029,58.999645763558725,33496.13681742376,64897.134631771434,0.06788467784818,0.059141256288112475,0.05308253085841176,0.006959901956531501,26668.781097299674,14967.680710499595,4.24074290991991,10273.551629252255
2019-04-06 06:00:00,638.0541663835544,0.002226524213300463,6972.472092251829,56599.960811794,58.99951746899584,33496.13096819025,64897.12848807458,0.06649650312175179,0.05746189074716352,0.05104651336164234,0.00655581572563195,27032.915133652474,14975.782966998078,115.27385812750104,70801.05106403712
2019-04-06 07:00:00,0.16694594881375216,0.0022596798205266463,6972.470928179821,53383.92944947916,58.99952438161502,33496.1310228998,64897.1258273361,0.061575280188175624,0.056720535041997866,0.04867405221198172,0.006514012274821551,25859.5492083273,14982.818772492064,1877.0592650362462,114168.22580522981
2019-04-06 08:00:00,0.15190673343925648,0.002083121919197505,6972.4606253546235,51062.48146830009,58.99949651175145,33496.1290380569,64897.12454430636,0.05692874815858722,0.055163371141446094,0.04641519355965594,0.006424570028245381,23712.17573207405,14994.274590672554,3200.220846214502,133029.21148178767
2019-04-06 09:00:00,0.14380004274090366,0.002004955760725113,6714.4824536881,51062.18584898449,58.99948277744481,33496.127986354986,64897.12333598044,0.05539746706647518,0.053462305891277054,0.04423399713713302,0.006332001937296353,23308.412061030773,15015.134538283335,3961.190388740388,140281.53043617756
2019-04-06 10:00:00,0.14204016475514342,0.0019661803208831856,6717.886904689119,50188.02859292904,58.99947090047466,33496.127581813824,64897.12283636367,0.0515860967897287,0.05051525219538658,0.04039996482796377,0.0063283392078866746,23037.03597554068,15048.018992365613,4886.543728760501,143317.76606589428
2019-04-06 11:00:00,96.51920748714747,0.001964328297143925,6972.451643795496,49993.48545526705,58.99947116015603,33496.12747808886,64897.12216343119,0.05177646020482836,0.0512527954725671,0.039179233442648856,0.006345765818572824,23515.38013458767,15095.038833571867,5594.7225809024985,137712.03063825806
2019-04-06 12:00:00,128.9021966896426,0.0019441467733845438,6972.463795968609,48840.59335197343,58.999472191424196,33496.1266574875,64897.11943978217,0.0529265862829432,0.05201573653909278,0.038798941004203114,0.006355807648391006,23834.911965046264,15128.898846459564,5680.326669917815,133693.12498591212
2019-04-06 13:00:00,131.07667532335591,0.001943482783765213,6972.46373839215,49515.08091400011,58.999470661695405,33496.12667903805,64897.11938622974,0.056279880646314374,0.05461650752066315,0.03976571259338335,0.006333405954719385,23847.399418994948,15146.599392112548,5211.369885457955,127015.86639390125
2019-04-06 14:00:00,137.98354528419165,0.0019839057022033257,6972.465032129513,56574.858713721165,58.99947926495097,33496.12738636734,64897.120381612316,0.05935340266624608,0.05661857339504992,0.04026048767071165,0.006353362593429744,22935.42052344182,15162.635800767206,4065.166052270188,112006.26234435313
2019-04-06 15:00:00,151.32632242406353,0.002263217211029938,6972.471941452634,56599.976480179655,58.999563825958454,33496.13100112733,64897.12575812013,0.06383296760658852,0.06015475887058415,0.04148894719561684,0.006521128135722373,22756.821457618593,15176.442838913912,2946.2663160323045,91312.67666705446
2019-04-06 16:00:00,2154.725733105799,0.002270550484395511,6972.4725566647485,56599.95194366883,58.99954646319289,33496.13098105972,64897.127488215396,0.06650813136596169,0.06280465266028885,0.04283652211672033,0.006511803632367947,23396.235372078943,15195.622417364142,1702.899017646222,59845.97809141855
2019-04-06 17:00:00,5839.90044150158,0.0031835711700534098,6972.479253311225,56600.0497105787,58.999641322203296,33496.13574404137,64897.134188621814,0.07203544189001686,0.06604799110365678,0.04453733779010158,0.0069173477742439544,26287.351454786618,15210.64049724655,670.8989476881944,21411.79263474648
2019-04-06 18:00:00,13014.321976870266,0.00326038669946051,6972.479108011326,56600.04873645921,58.9996469116063,33496.13581006891,64897.13414222104,0.07594656140646,0.06712998615291316,0.04504481152393004,0.00686916427011334,30545.39687335734,15219.58797821975,0.0018687172279481055,1593.1559283335587
2019-04-06 19:00:00,13090.43972570393,0.0031596953053649847,6972.478940676689,56600.04720495676,58.99964089622656,33496.13563892736,64897.13402396766,0.07749995537248916,0.06763020393254772,0.04540431295972722,0.006846960143339151,33894.94515346533,15227.436617750887,0.0,0.0
2019-04-06 20:00:00,12258.913484297595,0.0031518906462239147,6972.4790913851075,56600.04840137766,58.99964107543487,33496.13559587169,64897.13401166769,0.07599672658600484,0.06587895410385704,0.04465921197948647,0.006851727847900173,34048.20127896803,15234.045659285886,0.0,0.0
2019-04-06 21:00:00,11035.068102214795,0.0029446767389319454,6972.478298932007,56599.489790251304,58.99964136893675,33496.13381010434,64897.1339105243,0.07328645471869133,0.06294597480531067,0.042770019307113036,0.006815159318892957,33291.10074802949,15241.138142935957,0.0,0.0
2019-04-06 22:00:00,5108.128868504702,0.0022735407873423746,6972.47415630707,55831.20523469965,58.999638804214314,33496.13080980558,64897.13257021461,0.0744390389350268,0.06363906559122295,0.04443123511903429,0.006595545365435561,35247.51265356712,15248.636656927441,0.0,0.0
2019-04-06 23:00:00,1072.1108786875996,0.0022858272441879175,6972.4742579694275,55431.218552542014,58.99961452273254,33496.130865861196,64897.13166264984,0.06875538256980225,0.056138400674186954,0.04190673873049909,0.006578022455296201,31511.897471063257,15256.551893287784,0.0,0.0
2019-04-07 00:00:00,1008.5382198658374,0.0022843959661925386,6972.47436748924,55197.55512635759,58.99961588582474,33496.130882100755,64897.13166928805,0.0639743336815782,0.049860074370670714,0.040064415443772025,0.006579301129175479,28126.327770734224,15265.029984380988,0.0,0.0
2019-04-07 01:00:00,958.0634898431105,0.0022771182549831646,6972.474433228132,55152.64783937768,58.999614181218995,33496.13088809093,64897.13150590652,0.05833275354005886,0.045974231593751545,0.03827100396154702,0.0065756342160191595,25684.811554695258,15273.427374605217,0.0,0.0
2019-04-07 02:00:00,933.1701232619968,0.002305583158898673,6972.474008711468,55126.77364841178,58.99961007836822,33496.13064813001,64897.13021540299,0.053162773281770014,0.04304833488546489,0.03737308329475945,0.006562213969221853,24398.368584880063,15282.130759868223,0.0,0.0
2019-04-07 03:00:00,918.1594379870629,0.0022970778412496743,6972.4737711349035,55077.24330753765,58.999611839901014,33496.1305802127,64897.12954982245,0.050528109512448134,0.04146866575088306,0.03774831462786036,0.0065552493603368315,24851.024754839367,15292.294440868116,0.0,0.0
